ASDC1,ASDC2,ASDC3,ASDC4,ASDC5,ASDC6,ASDC7,ASDC8,ASDC9,ASDC10,ASDC11,ASDC12,ASDC13,ASDC14,ASDC15,ASDC16,Target
0.165853659,0.07195122,0.035365854,0.158536585,0.093902439,0.034146341,0.019512195,0.080487805,0.047560976,0.019512195,0.007317073,0.045121951,0.090243902,0.036585366,0.013414634,0.080487805,0
0.054878049,0.096341463,0.063414634,0.069512195,0.037804878,0.067073171,0.043902439,0.057317073,0.058536585,0.090243902,0.054878049,0.067073171,0.052439024,0.076829268,0.054878049,0.054878049,0
0.012195122,0.020731707,0.014634146,0.013414634,0.058536585,0.095121951,0.081707317,0.079268293,0.058536585,0.108536585,0.080487805,0.080487805,0.053658537,0.095121951,0.080487805,0.067073171,0
0.080487805,0.113414634,0.104878049,0.018292683,0.120731707,0.146341463,0.15,0.02195122,0.056097561,0.064634146,0.067073171,0.013414634,0.01097561,0.017073171,0.013414634,0.001219512,0
0.186585366,0.042682927,0.079268293,0.16097561,0.045121951,0.007317073,0.019512195,0.037804878,0.074390244,0.014634146,0.025609756,0.058536585,0.102439024,0.020731707,0.043902439,0.080487805,0
0.11097561,0.098780488,0.091463415,0.140243902,0.020731707,0.025609756,0.035365854,0.041463415,0.02804878,0.024390244,0.025609756,0.036585366,0.081707317,0.069512195,0.074390244,0.095121951,0
0.034146341,0.030487805,0.063414634,0.068292683,0.037804878,0.025609756,0.054878049,0.073170732,0.053658537,0.047560976,0.080487805,0.092682927,0.068292683,0.046341463,0.112195122,0.11097561,0
0.034146341,0.024390244,0.053658537,0.032926829,0.063414634,0.043902439,0.095121951,0.05,0.082926829,0.058536585,0.11097561,0.070731707,0.064634146,0.059756098,0.1,0.054878049,0
0.146341463,0.064634146,0.069512195,0.114634146,0.052439024,0.018292683,0.017073171,0.041463415,0.125609756,0.056097561,0.054878049,0.076829268,0.06097561,0.024390244,0.032926829,0.043902439,0
0.095121951,0.030487805,0.07195122,0.123170732,0.032926829,0.007317073,0.024390244,0.045121951,0.054878049,0.014634146,0.034146341,0.064634146,0.130487805,0.032926829,0.091463415,0.146341463,0
0.018292683,0.046341463,0.037804878,0.047560976,0.07804878,0.165853659,0.114634146,0.154878049,0.020731707,0.051219512,0.034146341,0.05,0.025609756,0.052439024,0.047560976,0.054878049,0
0.080487805,0.043902439,0.08902439,0.076829268,0.073170732,0.034146341,0.07195122,0.057317073,0.086585366,0.045121951,0.080487805,0.07195122,0.054878049,0.030487805,0.059756098,0.043902439,0
0.034146341,0.074390244,0.023170732,0.048780488,0.101219512,0.186585366,0.059756098,0.125609756,0.035365854,0.07195122,0.018292683,0.042682927,0.03902439,0.07195122,0.023170732,0.043902439,0
0.043902439,0.03902439,0.113414634,0.019512195,0.059756098,0.043902439,0.12195122,0.029268293,0.073170732,0.064634146,0.165853659,0.02804878,0.046341463,0.036585366,0.096341463,0.018292683,0
0.080487805,0.090243902,0.086585366,0.082926829,0.041463415,0.043902439,0.03902439,0.045121951,0.103658537,0.103658537,0.095121951,0.086585366,0.019512195,0.031707317,0.024390244,0.025609756,0
0.11097561,0.051219512,0.040243902,0.125609756,0.051219512,0.018292683,0.018292683,0.058536585,0.045121951,0.018292683,0.012195122,0.054878049,0.147560976,0.058536585,0.042682927,0.146341463,0
0.054878049,0.019512195,0.08902439,0.080487805,0.053658537,0.018292683,0.074390244,0.059756098,0.093902439,0.035365854,0.12804878,0.119512195,0.041463415,0.013414634,0.063414634,0.054878049,0
0.067073171,0.068292683,0.02804878,0.034146341,0.079268293,0.067073171,0.034146341,0.043902439,0.052439024,0.046341463,0.018292683,0.036585366,0.140243902,0.130487805,0.058536585,0.095121951,0
0.034146341,0.075609756,0.036585366,0.062195122,0.051219512,0.095121951,0.053658537,0.08902439,0.031707317,0.057317073,0.025609756,0.05,0.064634146,0.117073171,0.06097561,0.095121951,0
0.054878049,0.103658537,0.041463415,0.063414634,0.067073171,0.11097561,0.045121951,0.07195122,0.068292683,0.108536585,0.043902439,0.06097561,0.034146341,0.064634146,0.026829268,0.034146341,0
0.043902439,0.031707317,0.076829268,0.023170732,0.067073171,0.043902439,0.092682927,0.030487805,0.087804878,0.07195122,0.12804878,0.051219512,0.064634146,0.057317073,0.095121951,0.034146341,0
0.034146341,0.031707317,0.106097561,0.030487805,0.036585366,0.025609756,0.092682927,0.02804878,0.069512195,0.06097561,0.186585366,0.054878049,0.047560976,0.040243902,0.120731707,0.034146341,0
0.080487805,0.059756098,0.063414634,0.130487805,0.042682927,0.025609756,0.032926829,0.067073171,0.053658537,0.035365854,0.034146341,0.076829268,0.074390244,0.052439024,0.059756098,0.11097561,0
0.186585366,0.12195122,0.042682927,0.12804878,0.097560976,0.054878049,0.020731707,0.068292683,0.067073171,0.040243902,0.012195122,0.03902439,0.047560976,0.029268293,0.009756098,0.034146341,0
0.043902439,0.035365854,0.041463415,0.086585366,0.052439024,0.034146341,0.040243902,0.08902439,0.024390244,0.018292683,0.018292683,0.042682927,0.11097561,0.086585366,0.08902439,0.186585366,0
0.11097561,0.109756098,0.068292683,0.062195122,0.06097561,0.054878049,0.035365854,0.032926829,0.085365854,0.074390244,0.043902439,0.042682927,0.074390244,0.064634146,0.045121951,0.034146341,0
0.018292683,0.018292683,0.035365854,0.024390244,0.062195122,0.067073171,0.097560976,0.084146341,0.059756098,0.076829268,0.095121951,0.087804878,0.056097561,0.063414634,0.086585366,0.067073171,0
0.080487805,0.075609756,0.051219512,0.12804878,0.056097561,0.043902439,0.031707317,0.091463415,0.051219512,0.045121951,0.025609756,0.074390244,0.062195122,0.051219512,0.036585366,0.095121951,0
0.025609756,0.073170732,0.056097561,0.058536585,0.037804878,0.095121951,0.085365854,0.079268293,0.037804878,0.08902439,0.067073171,0.067073171,0.026829268,0.079268293,0.067073171,0.054878049,0
0.043902439,0.034146341,0.054878049,0.108536585,0.042682927,0.025609756,0.042682927,0.097560976,0.02195122,0.017073171,0.025609756,0.058536585,0.08902439,0.056097561,0.095121951,0.186585366,0
0.054878049,0.124390244,0.068292683,0.073170732,0.058536585,0.12804878,0.079268293,0.08902439,0.029268293,0.067073171,0.034146341,0.042682927,0.024390244,0.057317073,0.035365854,0.034146341,0
0.080487805,0.114634146,0.067073171,0.137804878,0.031707317,0.054878049,0.034146341,0.079268293,0.020731707,0.03902439,0.018292683,0.043902439,0.052439024,0.079268293,0.051219512,0.095121951,0
0.080487805,0.06097561,0.059756098,0.145121951,0.041463415,0.025609756,0.029268293,0.069512195,0.02804878,0.02195122,0.018292683,0.056097561,0.08902439,0.067073171,0.06097561,0.146341463,0
0.095121951,0.03902439,0.054878049,0.112195122,0.07195122,0.025609756,0.037804878,0.076829268,0.024390244,0.004878049,0.012195122,0.024390244,0.141463415,0.059756098,0.073170732,0.146341463,0
0.034146341,0.02804878,0.024390244,0.067073171,0.059756098,0.043902439,0.043902439,0.103658537,0.053658537,0.043902439,0.034146341,0.097560976,0.08902439,0.07195122,0.058536585,0.146341463,0
0.11097561,0.054878049,0.023170732,0.104878049,0.030487805,0.012195122,0.003658537,0.020731707,0.062195122,0.026829268,0.012195122,0.063414634,0.185365854,0.082926829,0.040243902,0.165853659,0
0.067073171,0.075609756,0.170731707,0.032926829,0.018292683,0.025609756,0.046341463,0.013414634,0.097560976,0.124390244,0.231707317,0.056097561,0.007317073,0.012195122,0.017073171,0.003658537,0
0.067073171,0.065853659,0.062195122,0.081707317,0.068292683,0.054878049,0.058536585,0.07195122,0.058536585,0.051219512,0.043902439,0.062195122,0.065853659,0.062195122,0.058536585,0.067073171,0
0.067073171,0.091463415,0.052439024,0.154878049,0.015853659,0.034146341,0.025609756,0.058536585,0.014634146,0.023170732,0.012195122,0.037804878,0.073170732,0.107317073,0.065853659,0.165853659,0
0.11097561,0.031707317,0.053658537,0.084146341,0.087804878,0.025609756,0.045121951,0.070731707,0.1,0.031707317,0.043902439,0.069512195,0.103658537,0.023170732,0.051219512,0.067073171,0
0.165853659,0.147560976,0.007317073,0.113414634,0.142682927,0.11097561,0.004878049,0.087804878,0.013414634,0.012195122,0,0.007317073,0.073170732,0.065853659,0.003658537,0.043902439,0
0.034146341,0.091463415,0.056097561,0.041463415,0.064634146,0.146341463,0.090243902,0.069512195,0.041463415,0.104878049,0.054878049,0.041463415,0.026829268,0.067073171,0.043902439,0.025609756,0
0.043902439,0.097560976,0.024390244,0.087804878,0.07804878,0.146341463,0.048780488,0.135365854,0.052439024,0.087804878,0.025609756,0.069512195,0.01097561,0.040243902,0.007317073,0.043902439,0
0.034146341,0.062195122,0.052439024,0.108536585,0.025609756,0.043902439,0.040243902,0.090243902,0.045121951,0.069512195,0.054878049,0.134146341,0.02804878,0.063414634,0.036585366,0.11097561,0
0.080487805,0.087804878,0.042682927,0.141463415,0.087804878,0.080487805,0.03902439,0.135365854,0.015853659,0.019512195,0.007317073,0.03902439,0.048780488,0.054878049,0.024390244,0.095121951,0
0.018292683,0.082926829,0.041463415,0.026829268,0.048780488,0.186585366,0.082926829,0.062195122,0.03902439,0.158536585,0.067073171,0.051219512,0.017073171,0.069512195,0.029268293,0.018292683,0
0.12804878,0.053658537,0.068292683,0.124390244,0.074390244,0.025609756,0.035365854,0.065853659,0.07804878,0.032926829,0.034146341,0.069512195,0.076829268,0.02804878,0.037804878,0.067073171,0
0.012195122,0.014634146,0.054878049,0.057317073,0.015853659,0.012195122,0.051219512,0.053658537,0.036585366,0.040243902,0.12804878,0.13902439,0.040243902,0.043902439,0.153658537,0.146341463,0
0.080487805,0.073170732,0.057317073,0.109756098,0.043902439,0.034146341,0.030487805,0.059756098,0.045121951,0.037804878,0.025609756,0.054878049,0.095121951,0.076829268,0.064634146,0.11097561,0
0.054878049,0.059756098,0.054878049,0.037804878,0.086585366,0.080487805,0.074390244,0.047560976,0.067073171,0.07195122,0.054878049,0.041463415,0.07195122,0.084146341,0.068292683,0.043902439,0
0.054878049,0.018292683,0.02195122,0.090243902,0.091463415,0.043902439,0.040243902,0.136585366,0.03902439,0.014634146,0.012195122,0.047560976,0.117073171,0.05,0.056097561,0.165853659,0
0.034146341,0.02804878,0.079268293,0.079268293,0.030487805,0.018292683,0.067073171,0.062195122,0.047560976,0.02804878,0.095121951,0.092682927,0.057317073,0.040243902,0.129268293,0.11097561,0
0.208536585,0.093902439,0.067073171,0.057317073,0.068292683,0.025609756,0.015853659,0.003658537,0.095121951,0.043902439,0.025609756,0.018292683,0.12804878,0.064634146,0.05,0.034146341,0
0.054878049,0.075609756,0.024390244,0.058536585,0.082926829,0.095121951,0.015853659,0.073170732,0.073170732,0.11097561,0.034146341,0.075609756,0.063414634,0.085365854,0.02195122,0.054878049,0
0.054878049,0.05,0.103658537,0.098780488,0.023170732,0.018292683,0.041463415,0.040243902,0.030487805,0.03902439,0.067073171,0.056097561,0.07195122,0.062195122,0.131707317,0.11097561,0
0.018292683,0.058536585,0.045121951,0.037804878,0.087804878,0.231707317,0.135365854,0.141463415,0.006097561,0.035365854,0.025609756,0.032926829,0.020731707,0.053658537,0.035365854,0.034146341,0
0.018292683,0.013414634,0.024390244,0.036585366,0.067073171,0.067073171,0.059756098,0.131707317,0.012195122,0.007317073,0.012195122,0.017073171,0.102439024,0.123170732,0.098780488,0.208536585,0
0.067073171,0.079268293,0.043902439,0.059756098,0.095121951,0.095121951,0.054878049,0.07804878,0.05,0.056097561,0.025609756,0.03902439,0.074390244,0.080487805,0.046341463,0.054878049,0
0.034146341,0.040243902,0.041463415,0.107317073,0.037804878,0.034146341,0.042682927,0.104878049,0.036585366,0.035365854,0.034146341,0.095121951,0.058536585,0.06097561,0.070731707,0.165853659,0
0.256097561,0.084146341,0.052439024,0.097560976,0.120731707,0.034146341,0.024390244,0.045121951,0.024390244,0.004878049,0.003658537,0.007317073,0.132926829,0.042682927,0.025609756,0.043902439,0
0.067073171,0.056097561,0.017073171,0.075609756,0.07804878,0.054878049,0.014634146,0.081707317,0.05,0.046341463,0.012195122,0.065853659,0.125609756,0.101219512,0.025609756,0.12804878,0
0.034146341,0.003658537,0.07804878,0.069512195,0.015853659,0.001219512,0.02804878,0.024390244,0.097560976,0.015853659,0.186585366,0.143902439,0.057317073,0.007317073,0.141463415,0.095121951,0
0.095121951,0.067073171,0.084146341,0.092682927,0.059756098,0.034146341,0.048780488,0.046341463,0.106097561,0.068292683,0.080487805,0.084146341,0.034146341,0.031707317,0.032926829,0.034146341,0
0.043902439,0.014634146,0.029268293,0.109756098,0.051219512,0.018292683,0.032926829,0.098780488,0.036585366,0.01097561,0.018292683,0.076829268,0.109756098,0.047560976,0.069512195,0.231707317,0
0.018292683,0.015853659,0.003658537,0.046341463,0.05,0.043902439,0.02804878,0.104878049,0.040243902,0.037804878,0.018292683,0.091463415,0.1,0.114634146,0.054878049,0.231707317,0
0.080487805,0.053658537,0.047560976,0.062195122,0.07804878,0.043902439,0.041463415,0.070731707,0.054878049,0.035365854,0.025609756,0.041463415,0.12804878,0.07195122,0.069512195,0.095121951,0
0.146341463,0.026829268,0.131707317,0.090243902,0.031707317,0.003658537,0.026829268,0.019512195,0.16097561,0.02804878,0.12804878,0.092682927,0.046341463,0.006097561,0.035365854,0.025609756,0
0.018292683,0.067073171,0.11097561,0.013414634,0.035365854,0.11097561,0.207317073,0.023170732,0.02804878,0.117073171,0.208536585,0.023170732,0.001219512,0.01097561,0.023170732,0.001219512,0
0.043902439,0.119512195,0.053658537,0.052439024,0.034146341,0.11097561,0.034146341,0.045121951,0.056097561,0.136585366,0.054878049,0.054878049,0.035365854,0.091463415,0.042682927,0.034146341,0
0.146341463,0.02804878,0.023170732,0.13902439,0.069512195,0.012195122,0.01097561,0.065853659,0.074390244,0.019512195,0.012195122,0.074390244,0.153658537,0.025609756,0.017073171,0.12804878,0
0.007317073,0.036585366,0.023170732,0.035365854,0.036585366,0.12804878,0.076829268,0.12804878,0.015853659,0.069512195,0.034146341,0.068292683,0.032926829,0.12804878,0.068292683,0.11097561,0
0.12804878,0.063414634,0.087804878,0.115853659,0.064634146,0.025609756,0.037804878,0.056097561,0.040243902,0.02195122,0.025609756,0.040243902,0.103658537,0.046341463,0.062195122,0.080487805,0
0.095121951,0.067073171,0.085365854,0.101219512,0.075609756,0.043902439,0.065853659,0.081707317,0.073170732,0.043902439,0.054878049,0.07195122,0.041463415,0.017073171,0.037804878,0.043902439,0
0.095121951,0.087804878,0.093902439,0.090243902,0.03902439,0.034146341,0.03902439,0.042682927,0.080487805,0.068292683,0.067073171,0.07195122,0.052439024,0.045121951,0.048780488,0.043902439,0
0.054878049,0.025609756,0.043902439,0.084146341,0.035365854,0.012195122,0.023170732,0.047560976,0.090243902,0.043902439,0.067073171,0.125609756,0.098780488,0.043902439,0.075609756,0.12804878,0
0.034146341,0.047560976,0.05,0.059756098,0.030487805,0.034146341,0.035365854,0.048780488,0.057317073,0.07195122,0.067073171,0.090243902,0.076829268,0.087804878,0.097560976,0.11097561,0
0.018292683,0.048780488,0.054878049,0.029268293,0.06097561,0.12804878,0.136585366,0.075609756,0.040243902,0.101219512,0.095121951,0.057317073,0.02195122,0.052439024,0.053658537,0.025609756,0
0.043902439,0.059756098,0.001219512,0.093902439,0.082926829,0.095121951,0.002439024,0.168292683,0.009756098,0.013414634,0,0.02195122,0.103658537,0.117073171,0,0.186585366,0
0.067073171,0.023170732,0.097560976,0.056097561,0.030487805,0.007317073,0.03902439,0.023170732,0.117073171,0.03902439,0.146341463,0.087804878,0.07804878,0.025609756,0.107317073,0.054878049,0
0.12804878,0.084146341,0.036585366,0.070731707,0.080487805,0.043902439,0.019512195,0.040243902,0.054878049,0.035365854,0.012195122,0.031707317,0.148780488,0.091463415,0.041463415,0.080487805,0
0.080487805,0.106097561,0.041463415,0.098780488,0.098780488,0.11097561,0.046341463,0.112195122,0.031707317,0.03902439,0.012195122,0.037804878,0.047560976,0.058536585,0.023170732,0.054878049,0
0.12804878,0.158536585,0.02195122,0.162195122,0.06097561,0.080487805,0.01097561,0.095121951,0.014634146,0.018292683,0.001219512,0.020731707,0.057317073,0.080487805,0.008536585,0.080487805,0
0.080487805,0.051219512,0.032926829,0.095121951,0.080487805,0.043902439,0.030487805,0.076829268,0.040243902,0.024390244,0.012195122,0.043902439,0.124390244,0.087804878,0.047560976,0.12804878,0
0.018292683,0.032926829,0.064634146,0.079268293,0.01097561,0.018292683,0.023170732,0.045121951,0.037804878,0.079268293,0.11097561,0.159756098,0.030487805,0.064634146,0.096341463,0.12804878,0
0.146341463,0.069512195,0.11097561,0.096341463,0.047560976,0.018292683,0.03902439,0.030487805,0.045121951,0.019512195,0.034146341,0.02804878,0.118292683,0.05,0.079268293,0.067073171,0
0.308536585,0.07804878,0.098780488,0.052439024,0.062195122,0.012195122,0.019512195,0.008536585,0.153658537,0.035365854,0.043902439,0.025609756,0.059756098,0.015853659,0.018292683,0.007317073,0
0.080487805,0.030487805,0.091463415,0.03902439,0.042682927,0.012195122,0.043902439,0.025609756,0.084146341,0.029268293,0.080487805,0.037804878,0.136585366,0.047560976,0.137804878,0.080487805,0
0.11097561,0.123170732,0.080487805,0.046341463,0.098780488,0.095121951,0.068292683,0.03902439,0.056097561,0.058536585,0.034146341,0.024390244,0.056097561,0.056097561,0.034146341,0.018292683,0
0.043902439,0.075609756,0.036585366,0.101219512,0.034146341,0.054878049,0.034146341,0.082926829,0.029268293,0.03902439,0.018292683,0.052439024,0.074390244,0.112195122,0.064634146,0.146341463,0
0.11097561,0.096341463,0.087804878,0.064634146,0.074390244,0.054878049,0.046341463,0.037804878,0.082926829,0.075609756,0.054878049,0.043902439,0.054878049,0.047560976,0.041463415,0.025609756,0
0.256097561,0.054878049,0.084146341,0.056097561,0.073170732,0.012195122,0.02804878,0.018292683,0.146341463,0.026829268,0.043902439,0.035365854,0.097560976,0.018292683,0.030487805,0.018292683,0
0.025609756,0.051219512,0.02195122,0.084146341,0.051219512,0.080487805,0.032926829,0.141463415,0.020731707,0.040243902,0.012195122,0.065853659,0.06097561,0.107317073,0.037804878,0.165853659,0
0.11097561,0.070731707,0.131707317,0.052439024,0.117073171,0.067073171,0.108536585,0.05,0.03902439,0.025609756,0.054878049,0.026829268,0.05,0.030487805,0.046341463,0.018292683,0
0.165853659,0.095121951,0.051219512,0.156097561,0.070731707,0.034146341,0.019512195,0.063414634,0.052439024,0.029268293,0.012195122,0.046341463,0.07195122,0.043902439,0.020731707,0.067073171,0
0.12804878,0.098780488,0.020731707,0.062195122,0.157317073,0.11097561,0.020731707,0.069512195,0.015853659,0.013414634,0.001219512,0.008536585,0.120731707,0.101219512,0.015853659,0.054878049,0
0.12804878,0.07804878,0.084146341,0.13902439,0.05,0.025609756,0.030487805,0.056097561,0.043902439,0.029268293,0.025609756,0.05,0.080487805,0.046341463,0.052439024,0.080487805,0
0.080487805,0.056097561,0.023170732,0.079268293,0.031707317,0.018292683,0.004878049,0.023170732,0.05,0.031707317,0.012195122,0.047560976,0.184146341,0.108536585,0.062195122,0.186585366,0
0.043902439,0.07195122,0.031707317,0.058536585,0.103658537,0.146341463,0.058536585,0.136585366,0.034146341,0.058536585,0.018292683,0.045121951,0.051219512,0.058536585,0.02804878,0.054878049,0
0.095121951,0.103658537,0.093902439,0.148780488,0.023170732,0.034146341,0.047560976,0.054878049,0.017073171,0.020731707,0.025609756,0.032926829,0.057317073,0.07195122,0.07804878,0.095121951,0
0.080487805,0.03902439,0.030487805,0.081707317,0.063414634,0.025609756,0.023170732,0.057317073,0.057317073,0.02804878,0.018292683,0.056097561,0.152439024,0.079268293,0.06097561,0.146341463,0
0.018292683,0.015853659,0.046341463,0.070731707,0.02804878,0.018292683,0.053658537,0.079268293,0.041463415,0.034146341,0.080487805,0.131707317,0.053658537,0.045121951,0.117073171,0.165853659,0
0.025609756,0.051219512,0.019512195,0.085365854,0.076829268,0.12804878,0.047560976,0.192682927,0.014634146,0.025609756,0.007317073,0.036585366,0.042682927,0.081707317,0.036585366,0.12804878,0
0.095121951,0.048780488,0.02804878,0.112195122,0.07804878,0.034146341,0.017073171,0.07804878,0.019512195,0.012195122,0.003658537,0.025609756,0.157317073,0.087804878,0.036585366,0.165853659,0
0.054878049,0.037804878,0.070731707,0.034146341,0.07195122,0.043902439,0.103658537,0.037804878,0.087804878,0.03902439,0.095121951,0.032926829,0.075609756,0.06097561,0.109756098,0.043902439,0
0.054878049,0.079268293,0.074390244,0.025609756,0.091463415,0.11097561,0.101219512,0.035365854,0.084146341,0.120731707,0.095121951,0.034146341,0.023170732,0.032926829,0.029268293,0.007317073,0
0.12804878,0.046341463,0.101219512,0.053658537,0.1,0.034146341,0.069512195,0.034146341,0.118292683,0.047560976,0.080487805,0.043902439,0.056097561,0.024390244,0.043902439,0.018292683,0
0.054878049,0.051219512,0.070731707,0.048780488,0.046341463,0.034146341,0.053658537,0.036585366,0.087804878,0.073170732,0.095121951,0.076829268,0.073170732,0.06097561,0.081707317,0.054878049,0
0.11097561,0.063414634,0.075609756,0.085365854,0.073170732,0.034146341,0.047560976,0.052439024,0.06097561,0.030487805,0.034146341,0.03902439,0.102439024,0.054878049,0.068292683,0.067073171,0
0.080487805,0.101219512,0.043902439,0.112195122,0.030487805,0.043902439,0.018292683,0.05,0.073170732,0.069512195,0.034146341,0.079268293,0.063414634,0.081707317,0.037804878,0.080487805,0
0.080487805,0.02804878,0.012195122,0.132926829,0.074390244,0.025609756,0.014634146,0.101219512,0.075609756,0.036585366,0.018292683,0.102439024,0.101219512,0.035365854,0.014634146,0.146341463,0
0.11097561,0.070731707,0.045121951,0.087804878,0.048780488,0.025609756,0.019512195,0.029268293,0.040243902,0.023170732,0.012195122,0.023170732,0.168292683,0.098780488,0.068292683,0.12804878,0
0.043902439,0.03902439,0.101219512,0.056097561,0.059756098,0.043902439,0.118292683,0.074390244,0.041463415,0.024390244,0.095121951,0.041463415,0.053658537,0.035365854,0.117073171,0.054878049,0
0.186585366,0.052439024,0.075609756,0.2,0.057317073,0.012195122,0.02195122,0.058536585,0.034146341,0.008536585,0.012195122,0.041463415,0.085365854,0.020731707,0.037804878,0.095121951,0
0.080487805,0.12195122,0.063414634,0.080487805,0.068292683,0.095121951,0.048780488,0.069512195,0.068292683,0.093902439,0.043902439,0.058536585,0.02195122,0.041463415,0.018292683,0.025609756,0
0.025609756,0.037804878,0.035365854,0.042682927,0.056097561,0.067073171,0.07804878,0.070731707,0.075609756,0.096341463,0.095121951,0.108536585,0.042682927,0.063414634,0.05,0.054878049,0
0.034146341,0.068292683,0.054878049,0.042682927,0.058536585,0.095121951,0.076829268,0.062195122,0.032926829,0.065853659,0.043902439,0.030487805,0.064634146,0.112195122,0.090243902,0.067073171,0
0.034146341,0.007317073,0.064634146,0.035365854,0.1,0.067073171,0.118292683,0.107317073,0.032926829,0.015853659,0.054878049,0.037804878,0.081707317,0.053658537,0.108536585,0.080487805,0
0.034146341,0.043902439,0.067073171,0.042682927,0.063414634,0.067073171,0.104878049,0.069512195,0.059756098,0.069512195,0.095121951,0.07195122,0.045121951,0.051219512,0.070731707,0.043902439,0
0.12804878,0.087804878,0.135365854,0.067073171,0.076829268,0.043902439,0.069512195,0.036585366,0.102439024,0.073170732,0.095121951,0.05,0.006097561,0.007317073,0.013414634,0.007317073,0
0.11097561,0.076829268,0.07195122,0.06097561,0.093902439,0.054878049,0.059756098,0.05,0.115853659,0.074390244,0.067073171,0.051219512,0.041463415,0.023170732,0.029268293,0.018292683,0
0.043902439,0.06097561,0.102439024,0.065853659,0.048780488,0.054878049,0.117073171,0.079268293,0.051219512,0.053658537,0.11097561,0.075609756,0.02195122,0.018292683,0.06097561,0.034146341,0
0.034146341,0.035365854,0.030487805,0.048780488,0.091463415,0.095121951,0.082926829,0.123170732,0.057317073,0.059756098,0.043902439,0.08902439,0.058536585,0.051219512,0.031707317,0.067073171,0
0.080487805,0.064634146,0.069512195,0.07804878,0.037804878,0.025609756,0.036585366,0.036585366,0.076829268,0.048780488,0.054878049,0.068292683,0.097560976,0.065853659,0.07804878,0.080487805,0
0.165853659,0.059756098,0.042682927,0.153658537,0.085365854,0.025609756,0.018292683,0.063414634,0.019512195,0.007317073,0.003658537,0.015853659,0.136585366,0.056097561,0.035365854,0.11097561,0
0.095121951,0.107317073,0.06097561,0.069512195,0.082926829,0.080487805,0.048780488,0.052439024,0.065853659,0.068292683,0.034146341,0.045121951,0.057317073,0.064634146,0.032926829,0.034146341,0
0.080487805,0.040243902,0.029268293,0.165853659,0.062195122,0.025609756,0.02195122,0.11097561,0.029268293,0.012195122,0.007317073,0.052439024,0.097560976,0.042682927,0.035365854,0.186585366,0
0.080487805,0.026829268,0.059756098,0.08902439,0.06097561,0.018292683,0.040243902,0.065853659,0.042682927,0.01097561,0.025609756,0.03902439,0.145121951,0.051219512,0.097560976,0.146341463,0
0.095121951,0.008536585,0.043902439,0.120731707,0.023170732,0.001219512,0.007317073,0.024390244,0.067073171,0.009756098,0.025609756,0.070731707,0.180487805,0.02195122,0.091463415,0.208536585,0
0.043902439,0.063414634,0.054878049,0.02804878,0.079268293,0.095121951,0.086585366,0.045121951,0.043902439,0.056097561,0.043902439,0.019512195,0.081707317,0.113414634,0.090243902,0.054878049,0
0.054878049,0.032926829,0.036585366,0.054878049,0.064634146,0.034146341,0.037804878,0.07195122,0.036585366,0.020731707,0.018292683,0.025609756,0.152439024,0.093902439,0.098780488,0.165853659,0
0.11097561,0.05,0.043902439,0.097560976,0.069512195,0.025609756,0.023170732,0.047560976,0.058536585,0.02804878,0.018292683,0.047560976,0.141463415,0.07195122,0.054878049,0.11097561,0
0.054878049,0.042682927,0.068292683,0.113414634,0.042682927,0.025609756,0.043902439,0.065853659,0.041463415,0.032926829,0.043902439,0.068292683,0.069512195,0.062195122,0.096341463,0.12804878,0
0.043902439,0.065853659,0.040243902,0.131707317,0.054878049,0.067073171,0.042682927,0.136585366,0.025609756,0.037804878,0.018292683,0.079268293,0.032926829,0.064634146,0.030487805,0.12804878,0
0.067073171,0.065853659,0.080487805,0.114634146,0.054878049,0.043902439,0.057317073,0.081707317,0.053658537,0.052439024,0.054878049,0.092682927,0.032926829,0.03902439,0.041463415,0.067073171,0
0.018292683,0.057317073,0.013414634,0.032926829,0.067073171,0.165853659,0.046341463,0.108536585,0.030487805,0.07804878,0.018292683,0.036585366,0.054878049,0.140243902,0.051219512,0.080487805,0
0.054878049,0.102439024,0.087804878,0.101219512,0.056097561,0.095121951,0.091463415,0.117073171,0.02195122,0.051219512,0.043902439,0.059756098,0.008536585,0.025609756,0.03902439,0.043902439,0
0.067073171,0.017073171,0.024390244,0.106097561,0.063414634,0.018292683,0.020731707,0.081707317,0.042682927,0.015853659,0.012195122,0.063414634,0.148780488,0.057317073,0.052439024,0.208536585,0
0.025609756,0.064634146,0.03902439,0.051219512,0.054878049,0.11097561,0.065853659,0.090243902,0.037804878,0.087804878,0.043902439,0.074390244,0.042682927,0.097560976,0.046341463,0.067073171,0
0.095121951,0.034146341,0.059756098,0.114634146,0.029268293,0.007317073,0.018292683,0.032926829,0.082926829,0.025609756,0.043902439,0.1,0.123170732,0.040243902,0.064634146,0.12804878,0
0.095121951,0.047560976,0.043902439,0.137804878,0.047560976,0.018292683,0.018292683,0.057317073,0.051219512,0.025609756,0.018292683,0.065853659,0.115853659,0.059756098,0.051219512,0.146341463,0
0.12804878,0.112195122,0.069512195,0.057317073,0.08902439,0.067073171,0.043902439,0.034146341,0.076829268,0.063414634,0.034146341,0.032926829,0.070731707,0.059756098,0.035365854,0.025609756,0
0.043902439,0.070731707,0.009756098,0.145121951,0.02804878,0.043902439,0.008536585,0.076829268,0.023170732,0.024390244,0.003658537,0.047560976,0.074390244,0.142682927,0.025609756,0.231707317,0
